Time,Reagents_moleccm3,SA_moleccm3,IA_moleccm3,Monomers_moleccm3,NitrogenMonomers_moleccm3,Dimers_moleccm3,NitrogenDimers_moleccm3,TotalOrganics_moleccm3,CO_ppb,NO_ppb,NO2_ppb,O3_ppb,SO2_ppb
2023-04-30 00:00:00,,,,,,,,,0.0945,,1.596,46.1,
2023-04-30 01:00:00,,,,,,,,,0.098,,1.1435,44.9,
2023-04-30 02:00:00,,,,,,,,,0.095,,0.478,44.9,
2023-04-30 03:00:00,,,,,,,,,0.098,,1.001,44.0,
2023-04-30 04:00:00,,,,,,,,,0.096,,0.579,43.8,
2023-04-30 05:00:00,,,,,,,,,0.0955,,0.3025,39.5,
2023-04-30 06:00:00,,,,,,,,,0.092,,0.059,38.75,
2023-04-30 07:00:00,,,,,,,,,0.089,0.194,0.1,36.6,
2023-04-30 08:00:00,,,,,,,,,0.091,,0.223,35.7,
2023-04-30 09:00:00,,,,,,,,,0.095,,0.213,38.5,
2023-04-30 10:00:00,,,,,,,,,0.101,,0.048,39.0,
2023-04-30 11:00:00,,,,,,,,,0.1,,0.03,39.7,
2023-04-30 12:00:00,,,,,,,,,0.103,,0.151,42.0,
2023-04-30 13:00:00,,,,,,,,,0.1,,0.052,41.6,
2023-04-30 14:00:00,,,,,,,,,0.097,,0.059,39.3,
2023-04-30 15:00:00,,,,,,,,,0.097,,0.079,42.7,
2023-04-30 16:00:00,,,,,,,,,0.101,2.728,0.0,42.5,
2023-04-30 17:00:00,,,,,,,,,0.113,,0.038,36.2,
2023-04-30 18:00:00,,,,,,,,,0.113,0.164,0.078,36.0,
2023-04-30 19:00:00,,,,,,,,,0.114,,0.028,35.6,
2023-04-30 20:00:00,,,,,,,,,0.109,,0.0525,33.7,
2023-04-30 21:00:00,,,,,,,,,0.107,,0.063,33.6,
2023-04-30 22:00:00,,,,,,,,,0.104,,0.091,34.8,
2023-04-30 23:00:00,,,,,,,,,0.105,,0.349,36.3,
2023-05-01 00:00:00,,,,,,,,,0.103,,0.716,36.349999999999994,
2023-05-01 01:00:00,,,,,,,,,0.104,,0.9584999999999999,35.8,
2023-05-01 02:00:00,,,,,,,,,0.095,,0.632,36.1,
2023-05-01 03:00:00,,,,,,,,,0.104,,0.383,35.8,
2023-05-01 04:00:00,,,,,,,,,0.102,,1.068,32.8,
2023-05-01 05:00:00,,,,,,,,,0.102,,0.651,31.6,
2023-05-01 06:00:00,,,,,,,,,0.1,0.015,0.712,31.4,
2023-05-01 07:00:00,,,,,,,,,0.099,0.028,0.465,31.9,
2023-05-01 08:00:00,,,,,,,,,0.101,0.3695,1.9475,32.6,
2023-05-01 09:00:00,,,,,,,,,0.108,0.532,2.3105,32.6,
2023-05-01 10:00:00,,,,,,,,,0.118,0.359,1.299,35.6,
2023-05-01 11:00:00,,,,,,,,,0.132,0.757,2.1260000000000003,35.3,
2023-05-01 12:00:00,,,,,,,,,0.115,0.054,0.304,41.7,
2023-05-01 13:00:00,,,,,,,,,0.107,0.272,1.1095000000000002,41.7,
2023-05-01 14:00:00,,,,,,,,,0.101,1.611,5.6085,37.5,
2023-05-01 15:00:00,,,,,,,,,0.108,1.065,4.773,39.4,
2023-05-01 16:00:00,,,,,,,,,0.106,0.622,4.666,38.4,
2023-05-01 17:00:00,,,,,,,,,0.097,0.059,2.665,41.0,
2023-05-01 18:00:00,,,,,,,,,0.09,0.081,1.389,42.9,
2023-05-01 19:00:00,,,,,,,,,0.09,,1.626,42.95,
2023-05-01 20:00:00,,,,,,,,,0.092,,0.201,43.2,
2023-05-01 21:00:00,,,,,,,,,0.087,,2.1145,41.8,
2023-05-01 22:00:00,,,,,,,,,0.085,,1.188,43.4,
2023-05-01 23:00:00,,,,,,,,,0.08,,1.4605000000000001,45.5,
2023-05-02 00:00:00,,,,,,,,,0.078,,0.765,48.8,
2023-05-02 01:00:00,,,,,,,,,0.0775,,0.297,50.2,
2023-05-02 02:00:00,,,,,,,,,0.075,,0.134,49.8,
2023-05-02 03:00:00,,,,,,,,,0.076,,0.097,50.3,
2023-05-02 04:00:00,,,,,,,,,0.079,,0.447,49.1,
2023-05-02 05:00:00,,,,,,,,,0.086,,1.1265,48.150000000000006,
2023-05-02 06:00:00,,,,,,,,,0.084,,2.4915,46.7,
2023-05-02 07:00:00,,,,,,,,,0.078,0.027,3.699,44.6,
2023-05-02 08:00:00,,,,,,,,,0.0765,0.055,0.7455,46.9,
2023-05-02 09:00:00,,,,,,,,,0.093,0.024,1.4685000000000001,46.8,
2023-05-02 10:00:00,,,,,,,,,0.089,0.232,1.4555,46.0,
2023-05-02 11:00:00,,,,,,,,,0.0945,0.136,1.1015000000000001,42.25,
2023-05-02 12:00:00,,,,,,,,,0.0885,0.051,0.392,38.7,
2023-05-02 13:00:00,,,,,,,,,0.104,0.041999999999999996,0.08,38.95,
2023-05-02 14:00:00,,,,,,,,,0.102,0.006,0.068,39.1,
2023-05-02 15:00:00,,,,,,,,,0.107,0.068,0.033,38.5,
2023-05-02 16:00:00,,,,,,,,,0.106,,0.01,38.9,
2023-05-02 17:00:00,,,,,,,,,0.108,,,41.0,
2023-05-02 18:00:00,,,,,,,,,0.114,,,41.4,
2023-05-02 19:00:00,,,,,,,,,0.113,,0.077,39.2,
2023-05-02 20:00:00,,,,,,,,,0.11,,,38.5,
2023-05-02 21:00:00,,,,,,,,,0.119,,,38.8,
2023-05-02 22:00:00,,,,,,,,,0.118,,0.051,39.2,
2023-05-02 23:00:00,,,,,,,,,0.125,,0.056,40.5,
2023-05-03 00:00:00,,,,,,,,,0.123,,0.037,39.1,
2023-05-03 01:00:00,,,,,,,,,0.117,,0.013,39.3,
2023-05-03 02:00:00,,,,,,,,,0.118,,0.025,39.4,
2023-05-03 03:00:00,,,,,,,,,0.109,,0.1775,38.8,
2023-05-03 04:00:00,,,,,,,,,0.106,,0.186,37.4,
2023-05-03 05:00:00,,,,,,,,,0.11,,0.8425,36.7,
2023-05-03 06:00:00,,,,,,,,,0.099,0.023,0.758,37.9,
2023-05-03 07:00:00,,,,,,,,,0.108,0.125,0.9664999999999999,40.0,
2023-05-03 08:00:00,,,,,,,,,0.099,0.588,3.147,37.6,
2023-05-03 09:00:00,,,,,,,,,0.098,0.548,2.4925,38.1,
2023-05-03 10:00:00,,,,,,,,,0.092,0.418,1.548,40.2,
2023-05-03 11:00:00,,,,,,,,,0.092,0.6605000000000001,2.216,39.7,
2023-05-03 12:00:00,,,,,,,,,0.0975,0.246,0.892,40.4,
2023-05-03 13:00:00,,,,,,,,,0.1,0.1935,0.78,40.4,
2023-05-03 14:00:00,,,,,,,,,0.106,0.1985,0.7645,37.7,
2023-05-03 15:00:00,,,,,,,,,0.117,0.291,0.509,40.349999999999994,
2023-05-03 16:00:00,,,,,,,,,0.121,0.1755,0.222,42.5,
2023-05-03 17:00:00,,,,,,,,,0.133,,,41.8,
2023-05-03 18:00:00,,,,,,,,,0.127,,0.032,40.2,
2023-05-03 19:00:00,,,,,,,,,0.121,,0.185,38.0,
2023-05-03 20:00:00,,,,,,,,,0.121,,0.191,36.3,
2023-05-03 21:00:00,,,,,,,,,0.107,,0.10300000000000001,34.5,
2023-05-03 22:00:00,,,,,,,,,0.109,,0.284,34.2,
2023-05-03 23:00:00,,,,,,,,,0.11,,0.195,35.7,
2023-05-04 00:00:00,,,,,,,,,0.102,,0.316,34.2,0.02
2023-05-04 01:00:00,,,,,,,,,0.095,,0.066,33.3,0.03
2023-05-04 02:00:00,,,,,,,,,0.093,,0.066,32.2,0.03
2023-05-04 03:00:00,,,,,,,,,0.095,,0.021,32.6,
2023-05-04 04:00:00,,,,,,,,,0.103,,0.024,33.8,
2023-05-04 05:00:00,,,,,,,,,0.099,,0.1075,32.55,
2023-05-04 06:00:00,,,,,,,,,0.102,0.066,0.112,34.8,
2023-05-04 07:00:00,,,,,,,,,0.1035,0.1095,0.0885,38.3,
2023-05-04 08:00:00,,,,,,,,,0.107,0.0,0.016,39.5,
2023-05-04 09:00:00,,,,,,,,,0.112,,0.007,41.3,
2023-05-04 10:00:00,,,,,,,,,0.113,0.0045000000000000005,0.062,43.2,
2023-05-04 11:00:00,,,,,,,,,0.104,,0.0865,42.6,
2023-05-04 12:00:00,,,,,,,,,0.099,,0.012,43.1,
2023-05-04 13:00:00,,,,,,,,,0.101,0.041,0.087,41.7,
2023-05-04 14:00:00,,,,,,,,,0.102,0.5575,0.055,42.45,
2023-05-04 15:00:00,,,,,,,,,0.121,0.0475,0.079,44.0,
2023-05-04 16:00:00,,,,,,,,,0.124,,,42.4,
2023-05-04 17:00:00,,,,,,,,,0.119,,0.0285,38.7,
2023-05-04 18:00:00,,,,,,,,,0.115,,0.043,37.0,
2023-05-04 19:00:00,,,,,,,,,0.117,,0.006500000000000001,35.2,
2023-05-04 20:00:00,,,,,,,,,0.107,,0.043,35.5,
2023-05-04 21:00:00,,,,,,,,,0.104,,0.033,34.2,
2023-05-04 22:00:00,,,,,,,,,0.105,,0.018,33.0,
2023-05-04 23:00:00,,,,,,,,,0.102,,0.014,32.6,
2023-05-05 00:00:00,,,,,,,,,0.105,,0.05,32.7,
2023-05-05 01:00:00,,,,,,,,,0.1,,0.078,33.3,
2023-05-05 02:00:00,,,,,,,,,0.098,,0.0725,35.1,
2023-05-05 03:00:00,,,,,,,,,0.099,,0.063,36.3,
2023-05-05 04:00:00,,,,,,,,,0.099,,0.042499999999999996,35.5,
2023-05-05 05:00:00,,,,,,,,,0.107,0.003,0.046,35.4,
2023-05-05 06:00:00,,,,,,,,,0.107,0.0745,0.138,36.4,
2023-05-05 07:00:00,,,,,,,,,0.111,0.018,0.166,36.55,
2023-05-05 08:00:00,,,,,,,,,0.111,0.0175,0.055,40.3,
2023-05-05 09:00:00,,,,,,,,,0.119,0.05,0.111,42.9,
2023-05-05 10:00:00,,,,,,,,,0.125,0.208,0.216,43.6,
2023-05-05 11:00:00,,,,,,,,,0.134,0.164,0.10200000000000001,43.9,
2023-05-05 12:00:00,,,,,,,,,0.178,0.351,0.645,43.9,
2023-05-05 13:00:00,,,,,,,,,0.133,0.168,0.2135,44.8,
2023-05-05 14:00:00,,,,,,,,,0.125,0.104,0.094,45.2,
2023-05-05 15:00:00,,,,,,,,,0.121,0.016,0.0435,45.1,
2023-05-05 16:00:00,,,,,,,,,0.117,,0.029,44.7,
2023-05-05 17:00:00,,,,,,,,,0.113,,0.072,43.7,
2023-05-05 18:00:00,,,,,,,,,0.112,,0.019,43.2,
2023-05-05 19:00:00,,,,,,,,,0.111,,0.0495,43.6,
2023-05-05 20:00:00,,,,,,,,,0.105,,0.08,38.4,
2023-05-05 21:00:00,,,,,,,,,0.096,,0.073,39.4,
2023-05-05 22:00:00,,,,,,,,,0.092,,0.05,39.3,
2023-05-05 23:00:00,,,,,,,,,0.087,,0.9655,36.2,
2023-05-06 00:00:00,,,,,,,,,0.091,,0.581,36.2,0.8
2023-05-06 01:00:00,,,,,,,,,0.093,,0.5,36.8,0.38
2023-05-06 02:00:00,,,,,,,,,0.093,,0.305,39.0,0.08
2023-05-06 03:00:00,,,,,,,,,0.091,,0.267,39.0,0.08
2023-05-06 04:00:00,,,,,,,,,0.085,,0.24,38.4,
2023-05-06 05:00:00,,,,,,,,,0.088,,0.277,37.6,
2023-05-06 06:00:00,,,,,,,,,0.091,0.0495,0.472,37.7,
2023-05-06 07:00:00,,,,,,,,,0.095,0.037,0.254,38.0,
2023-05-06 08:00:00,,,,,,,,,0.106,0.03,0.2385,40.1,
2023-05-06 09:00:00,,,,,,,,,0.096,0.111,0.46499999999999997,39.0,
2023-05-06 10:00:00,,,,,,,,,0.089,0.168,0.798,41.0,
2023-05-06 11:00:00,,,,,,,,,0.082,0.0405,0.332,42.2,0.27
2023-05-06 12:00:00,,,,,,,,,0.09,0.116,0.549,43.0,0.06
2023-05-06 13:00:00,,,,,,,,,0.095,0.422,0.61,45.3,0.06
2023-05-06 14:00:00,,,,,,,,,0.1,0.2875,0.272,46.0,
2023-05-06 15:00:00,,,,,,,,,0.099,0.46599999999999997,0.2535,46.0,
2023-05-06 16:00:00,,,,,,,,,0.105,0.141,0.2055,46.3,
2023-05-06 17:00:00,,,,,,,,,0.109,,0.106,46.5,
2023-05-06 18:00:00,,,,,,,,,0.118,,0.0185,47.0,
2023-05-06 19:00:00,,,,,,,,,0.127,,0.124,46.6,
2023-05-06 20:00:00,,,,,,,,,0.114,,0.108,42.55,
2023-05-06 21:00:00,,,,,,,,,0.103,,,40.2,
2023-05-06 22:00:00,,,,,,,,,0.097,,,40.849999999999994,
2023-05-06 23:00:00,,,,,,,,,0.107,,0.004,39.3,
2023-05-07 00:00:00,,,,,,,,,0.096,,0.368,37.0,
2023-05-07 01:00:00,,,,,,,,,0.092,,0.395,35.2,
2023-05-07 02:00:00,,,,,,,,,0.086,,0.8765000000000001,35.6,
2023-05-07 03:00:00,,,,,,,,,0.081,,0.444,35.0,
2023-05-07 04:00:00,,,,,,,,,0.081,,0.055,34.3,
2023-05-07 05:00:00,,,,,,,,,0.091,,0.038,35.1,
2023-05-07 06:00:00,,,,,,,,,0.084,0.005,0.17149999999999999,41.8,
2023-05-07 07:00:00,,,,,,,,,0.087,,0.219,41.8,
2023-05-07 08:00:00,,,,,,,,,0.093,0.131,0.7235,42.7,
2023-05-07 09:00:00,,,,,,,,,0.105,0.287,1.4975,42.45,0.03
2023-05-07 10:00:00,,,,,,,,,0.101,1.221,4.7435,41.1,0.03
2023-05-07 11:00:00,,,,,,,,,0.105,1.2355,4.518,41.9,
2023-05-07 12:00:00,,,,,,,,,0.101,1.5725,5.0755,41.2,
2023-05-07 13:00:00,,,,,,,,,0.107,1.1615,4.0435,42.8,
2023-05-07 14:00:00,,,,,,,,,0.111,0.437,2.173,45.650000000000006,
2023-05-07 15:00:00,,,,,,,,,0.111,0.015,0.361,47.6,
2023-05-07 16:00:00,,,,,,,,,0.117,0.09,0.612,47.7,
2023-05-07 17:00:00,,,,,,,,,0.126,,0.046,49.0,
2023-05-07 18:00:00,,,,,,,,,0.125,,,47.6,
2023-05-07 19:00:00,,,,,,,,,0.121,,0.21,48.6,
2023-05-07 20:00:00,,,,,,,,,0.124,0.104,14.5755,28.8,
2023-05-07 21:00:00,,,,,,,,,0.112,,3.333,40.5,
2023-05-07 22:00:00,,,,,,,,,0.099,,2.1585,41.7,
2023-05-07 23:00:00,,,,,,,,,0.094,,4.637,33.849999999999994,
2023-05-08 00:00:00,,,,,,,,,0.091,,5.011,32.2,
2023-05-08 01:00:00,,,,,,,,,0.082,,3.8635,30.3,
2023-05-08 02:00:00,,,,,,,,,0.074,,2.2135,33.3,
2023-05-08 03:00:00,,,,,,,,,0.072,,1.5114999999999998,34.7,
2023-05-08 04:00:00,,,,,,,,,0.074,,1.925,33.8,
2023-05-08 05:00:00,,,,,,,,,0.071,0.257,5.965,33.1,
2023-05-08 06:00:00,,,,,,,,,0.062,0.5365,5.8405000000000005,37.7,
2023-05-08 07:00:00,,,,,,,,,0.067,0.7715000000000001,5.643,38.75,
2023-05-08 08:00:00,,,,,,,,,0.074,1.432,6.531000000000001,38.3,
2023-05-08 09:00:00,,,,,,,,,0.076,2.1525,8.02,36.5,
2023-05-08 10:00:00,,,,,,,,,0.072,1.0975000000000001,4.008,40.6,
2023-05-08 11:00:00,,,,,,,,,0.068,2.139,6.399,39.1,
2023-05-08 12:00:00,,,,,,,,,0.076,2.1704999999999997,6.5645,39.650000000000006,0.04
2023-05-08 13:00:00,,,,,,,,,0.087,0.5925,2.2865,44.7,0.01
2023-05-08 14:00:00,,,,,,,,,0.086,0.472,2.3095,45.2,0.01
2023-05-08 15:00:00,,,,,,,,,0.093,0.063,0.854,48.7,
2023-05-08 16:00:00,,,,,,,,,0.106,0.072,0.9564999999999999,49.05,
2023-05-08 17:00:00,,,,,,,,,0.114,0.191,1.968,47.8,
2023-05-08 18:00:00,,,,,,,,,0.109,0.354,4.4375,43.4,
2023-05-08 19:00:00,,,,,,,,,0.111,0.109,4.425,44.2,
2023-05-08 20:00:00,,,,,,,,,0.103,,4.1015,43.1,
2023-05-08 21:00:00,,,,,,,,,0.11,,3.8505000000000003,39.0,
2023-05-08 22:00:00,,,,,,,,,0.109,,5.302,34.4,
2023-05-08 23:00:00,,,,,,,,,0.102,,6.9,31.1,
2023-05-09 00:00:00,,,,,,,,,0.104,,6.5375,28.0,
2023-05-09 01:00:00,,,,,,,,,0.099,,7.47,26.8,
2023-05-09 02:00:00,,,,,,,,,0.095,,9.5175,25.5,
2023-05-09 03:00:00,,,,,,,,,0.089,,4.3469999999999995,30.3,
2023-05-09 04:00:00,,,,,,,,,0.092,,4.6579999999999995,34.3,
2023-05-09 05:00:00,,,,,,,,,0.09,0.026,2.768,37.2,
2023-05-09 06:00:00,,,,,,,,,0.078,0.447,5.2835,37.2,
2023-05-09 07:00:00,,,,,,,,,0.084,0.405,3.311,39.25,
2023-05-09 08:00:00,,,,,,,,,0.083,0.0735,0.83,43.2,
2023-05-09 09:00:00,,,,,,,,,0.09,1.337,3.4985,42.150000000000006,
2023-05-09 10:00:00,,,,,,,,,0.093,0.093,0.13,46.0,
2023-05-09 11:00:00,,,,,,,,,0.092,0.321,1.275,47.1,
2023-05-09 12:00:00,,,,,,,,,0.099,0.069,0.5834999999999999,50.0,
2023-05-09 13:00:00,,,,,,,,,0.106,0.1785,1.3395000000000001,50.849999999999994,
2023-05-09 14:00:00,,,,,,,,,0.098,0.4105,2.2575,50.3,
2023-05-09 15:00:00,,,,,,,,,0.108,0.136,0.8895,52.9,
2023-05-09 16:00:00,,,,,,,,,0.127,0.034,0.794,52.8,
2023-05-09 17:00:00,,,,,,,,,0.128,0.183,1.4515,52.8,
2023-05-09 18:00:00,,,,,,,,,0.129,0.08549999999999999,2.7779999999999996,50.4,
2023-05-09 19:00:00,,,,,,,,,0.122,0.07250000000000001,3.8914999999999997,49.5,
2023-05-09 20:00:00,,,,,,,,,0.115,,4.984,45.0,0.1
2023-05-09 21:00:00,,,,,,,,,0.112,1.984,5.781499999999999,38.4,0.1
2023-05-09 22:00:00,,,,,,,,,0.104,,6.364000000000001,33.8,
2023-05-09 23:00:00,,,,,,,,,0.105,,10.006,30.0,
2023-05-10 00:00:00,,,,,,,,,0.106,,4.2165,38.0,
2023-05-10 01:00:00,,,,,,,,,0.097,,2.666,37.8,
2023-05-10 02:00:00,,,,,,,,,0.087,,2.9525,38.2,
2023-05-10 03:00:00,,,,,,,,,0.09,,2.3575,40.6,
2023-05-10 04:00:00,,,,,,,,,0.0865,,1.8975,43.6,
2023-05-10 05:00:00,,,,,,,,,0.087,0.129,1.717,46.2,
2023-05-10 06:00:00,,,,,,,,,0.082,0.606,8.6075,40.2,
2023-05-10 07:00:00,,,,,,,,,0.082,1.1724999999999999,9.6805,39.9,
2023-05-10 08:00:00,,,,,,,,,0.081,1.361,8.3535,44.3,0.0
2023-05-10 09:00:00,,,,,,,,,0.088,2.059,9.402000000000001,46.8,0.21
2023-05-10 10:00:00,,,,,,,,,0.084,0.5105,3.0540000000000003,50.1,0.64
2023-05-10 11:00:00,,,,,,,,,0.091,0.838,4.2855,49.2,0.03
2023-05-10 12:00:00,,,,,,,,,0.092,1.3765,5.92,48.0,0.1
2023-05-10 13:00:00,,,,,,,,,0.093,0.608,3.185,51.9,0.08
2023-05-10 14:00:00,,,,,,,,,0.097,0.276,1.9780000000000002,53.2,0.04
2023-05-10 15:00:00,,,,,,,,,0.11,0.1495,1.559,55.5,0.03
2023-05-10 16:00:00,,,,,,,,,0.11,0.469,4.513999999999999,53.25,0.02
2023-05-10 17:00:00,,,,,,,,,0.113,0.345,4.6525,53.650000000000006,0.02
2023-05-10 18:00:00,,,,,,,,,0.1165,0.031,1.336,58.05,-0.0
2023-05-10 19:00:00,,,,,,,,,0.122,,2.6275,54.8,-0.0
2023-05-10 20:00:00,,,,,,,,,0.112,,2.721,52.5,
2023-05-10 21:00:00,,,,,,,,,0.115,,2.141,51.3,
2023-05-10 22:00:00,,,,,,,,,0.124,,21.064,28.3,
2023-05-10 23:00:00,,,,,,,,,0.119,,9.713000000000001,34.5,0.14
2023-05-11 00:00:00,,,,,,,,,0.132,,6.5275,38.05,0.14
2023-05-11 01:00:00,,,,,,,,,0.097,,13.254,28.5,
2023-05-11 02:00:00,,,,,,,,,0.093,,7.6585,32.7,
2023-05-11 03:00:00,,,,,,,,,0.102,,6.2255,29.9,
2023-05-11 04:00:00,,,,,,,,,0.098,0.04,5.5675,24.4,
2023-05-11 05:00:00,,,,,,,,,0.09,0.5315000000000001,6.524,23.0,
2023-05-11 06:00:00,,,,,,,,,0.079,0.7595000000000001,5.48,28.55,
2023-05-11 07:00:00,,,,,,,,,0.077,0.978,6.323,42.9,
2023-05-11 08:00:00,,,,,,,,,0.078,1.142,5.903499999999999,45.4,0.1
2023-05-11 09:00:00,,,,,,,,,0.078,0.7295,3.497,48.1,0.21
2023-05-11 10:00:00,,,,,,,,,0.057,0.6005,2.9295,49.2,0.22
2023-05-11 11:00:00,,,,,,,,,0.058,0.552,2.5084999999999997,50.7,0.21
2023-05-11 12:00:00,,,,,,,,,0.05,0.859,3.6315,49.9,0.34
2023-05-11 13:00:00,,,,,,,,,0.062,0.489,2.933,51.2,0.47
2023-05-11 14:00:00,,,,,,,,,0.0575,0.684,4.175,48.3,0.25
2023-05-11 15:00:00,,,,,,,,,0.0715,0.6685000000000001,4.8515,53.349999999999994,0.12
2023-05-11 16:00:00,,,,,,,,,0.0745,0.599,6.0395,52.1,0.0
2023-05-11 17:00:00,,,,,,,,,0.09,0.599,6.92,48.5,0.0
2023-05-11 18:00:00,,,,,,,,,0.083,0.403,7.3575,44.9,0.0
2023-05-11 19:00:00,,,,,,,,,0.077,0.4325,14.82,39.05,
2023-05-11 20:00:00,,,,,,,,,0.0865,0.0745,13.778,38.5,
2023-05-11 21:00:00,,,,,,,,,0.091,,11.605,35.4,
2023-05-11 22:00:00,,,,,,,,,0.1095,,3.008,46.2,
2023-05-11 23:00:00,,,,,,,,,0.1055,,1.89,50.55,
2023-05-12 00:00:00,,,,,,,,,0.107,,6.8805,43.9,
2023-05-12 01:00:00,,,,,,,,,0.106,,3.387,46.9,
2023-05-12 02:00:00,,,,,,,,,0.11,,2.6085000000000003,44.95,
2023-05-12 03:00:00,,,,,,,,,0.098,,5.103,28.55,
2023-05-12 04:00:00,,,,,,,,,0.087,0.0155,6.5024999999999995,26.2,
2023-05-12 05:00:00,,,,,,,,,0.086,0.128,5.765,27.5,
2023-05-12 06:00:00,,,,,,,,,0.087,0.5125,6.438,33.3,
2023-05-12 07:00:00,,,,,,,,,0.102,1.286,11.864,45.1,
2023-05-12 08:00:00,,,,,,,,,0.115,2.4539999999999997,16.6545,44.650000000000006,0.09
2023-05-12 09:00:00,,,,,,,,,0.116,1.5659999999999998,10.404,49.7,0.22
2023-05-12 10:00:00,,,,,,,,,0.109,1.974,10.994,46.6,0.05
2023-05-12 11:00:00,,,,,,,,,0.101,3.512,13.8615,42.5,0.04
2023-05-12 12:00:00,,,,,,,,,0.106,2.951,12.389,44.2,0.04
2023-05-12 13:00:00,,,,,,,,,0.109,3.677,15.976,43.2,0.02
2023-05-12 14:00:00,,,,,,,,,0.105,2.528,12.378499999999999,44.1,0.08
2023-05-12 15:00:00,,,,,,,,,0.051,2.0515,11.9035,46.75,0.0
2023-05-12 16:00:00,,,,,,,,,0.051,0.477,5.1985,56.150000000000006,0.02
2023-05-12 17:00:00,,,,,,,,,0.063,0.31,4.0440000000000005,59.2,0.02
2023-05-12 18:00:00,,,,,,,,,0.085,,0.379,63.9,
2023-05-12 19:00:00,,,,,,,,,0.089,,0.902,63.0,
2023-05-12 20:00:00,,,,,,,,,0.09,,1.6280000000000001,56.3,
2023-05-12 21:00:00,,,,,,,,,0.082,,1.924,51.2,
2023-05-12 22:00:00,,,,,,,,,0.082,,1.431,53.75,
2023-05-12 23:00:00,,,,,,,,,0.084,,2.86,53.75,
2023-05-13 00:00:00,,,,,,,,,0.079,,0.981,58.9,
2023-05-13 01:00:00,,,,,,,,,0.082,,0.822,57.0,
2023-05-13 02:00:00,,,,,,,,,0.077,,0.627,55.9,
2023-05-13 03:00:00,,,,,,,,,0.075,,1.23,51.849999999999994,
2023-05-13 04:00:00,,,,,,,,,0.071,,0.917,42.650000000000006,
2023-05-13 05:00:00,,,,,,,,,0.068,0.5765,8.427,28.15,
2023-05-13 06:00:00,,,,,,,,,0.062,1.44,12.625,28.7,0.04
2023-05-13 07:00:00,,,,,,,,,0.059,2.303,13.831,36.9,0.06
2023-05-13 08:00:00,,,,,,,,,0.066,1.5095,9.286999999999999,41.7,0.02
2023-05-13 09:00:00,,,,,,,,,0.077,0.942,5.52,45.9,-0.0
2023-05-13 10:00:00,,,,,,,,,0.069,1.29,5.789,43.8,-0.0
2023-05-13 11:00:00,,,,,,,,,0.069,0.5625,2.9975,48.0,
2023-05-13 12:00:00,,,,,,,,,0.074,0.228,1.5085,53.1,
2023-05-13 13:00:00,,,,,,,,,0.076,0.0315,0.628,55.5,
2023-05-13 14:00:00,,,,,,,,,0.081,0.194,1.0659999999999998,60.7,
2023-05-13 15:00:00,,,,,,,,,0.084,0.196,0.3665,61.5,
2023-05-13 16:00:00,,,,,,,,,0.084,0.0325,0.54,61.1,
2023-05-13 17:00:00,,,,,,,,,0.097,0.0765,0.74,61.1,
2023-05-13 18:00:00,,,,,,,,,0.103,,0.081,63.5,
2023-05-13 19:00:00,,,,,,,,,0.116,,0.1625,61.9,
2023-05-13 20:00:00,,,,,,,,,0.116,,0.446,60.25,
2023-05-13 21:00:00,,,,,,,,,0.11,,0.36,57.849999999999994,
2023-05-13 22:00:00,,,,,,,,,0.111,,1.389,56.2,
2023-05-13 23:00:00,,,,,,,,,0.117,,0.4525,58.849999999999994,
2023-05-14 00:00:00,,,,,,,,,0.111,,0.192,58.9,
2023-05-14 01:00:00,,,,,,,,,0.109,,0.159,58.8,
2023-05-14 02:00:00,,,,,,,,,0.116,,0.163,59.7,
2023-05-14 03:00:00,,,,,,,,,0.117,,0.162,58.650000000000006,
2023-05-14 04:00:00,,,,,,,,,0.124,,0.165,54.05,
2023-05-14 05:00:00,,,,,,,,,0.117,,0.181,49.650000000000006,
2023-05-14 06:00:00,,,,,,,,,0.1,,0.369,50.0,
2023-05-14 07:00:00,,,,,,,,,0.087,0.072,1.403,52.7,
2023-05-14 08:00:00,,,,,,,,,0.093,0.066,1.2915,56.9,
2023-05-14 09:00:00,,,,,,,,,0.101,0.153,1.867,60.0,
2023-05-14 10:00:00,,,,,,,,,0.103,0.106,1.757,62.3,
2023-05-14 11:00:00,,,,,,,,,0.105,0.172,1.5525,62.3,
2023-05-14 12:00:00,,,,,,,,,0.103,1.3375,7.996,55.5,
2023-05-14 13:00:00,,,,,,,,,0.095,1.3255,7.6555,54.6,0.07
2023-05-14 14:00:00,,,,,,,,,0.08,0.351,2.958,56.1,0.01
2023-05-14 15:00:00,,,,,,,,,0.0765,0.095,1.6795,58.1,0.0
2023-05-14 16:00:00,,,,,,,,,0.0745,0.292,3.4619999999999997,54.1,0.0
2023-05-14 17:00:00,,,,,,,,,0.078,0.215,3.747,54.0,
2023-05-14 18:00:00,,,,,,,,,0.078,0.124,4.801,50.3,
2023-05-14 19:00:00,,,,,,,,,0.081,0.0265,5.833,47.6,
2023-05-14 20:00:00,,,,,,,,,0.084,0.026,13.3695,37.7,
2023-05-14 21:00:00,,,,,,,,,0.092,,5.291,46.8,
2023-05-14 22:00:00,,,,,,,,,0.105,,1.883,52.6,
2023-05-14 23:00:00,,,,,,,,,0.103,,7.445,37.5,
2023-05-15 00:00:00,,,,,,,,,0.091,,6.4825,38.3,
2023-05-15 01:00:00,,,,,,,,,0.093,,2.5125,36.0,
